Seed is: 33
Number of samples is: 1000
Simulation name is: NoTvSim.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 256, 0, 6e-05
1, 0, 255, 1, 0.01594
2, 0, 254, 0.767807, 0.034746
3, 0, 253, 1.531, 0.049694
4, 0, 252, 2.531, 0.064352
5, 0, 251, 3.2942, 0.07904
6, 0, 250, 4.0574, 0.109488
7, 0, 249, 4.8206, 0.125008
8, 0, 248, 5.8206, 0.142912
9, 0, 247, 6.58379, 0.162349
10, 0, 246, 6.3516, 0.207134
11, 0, 245, 7.1148, 0.23657
12, 0, 244, 8.1148, 0.264353
13, 0, 243, 8.87799, 0.292597
14, 0, 242, 9.64119, 0.322093
15, 0, 241, 10.4044, 0.343664
16, 0, 240, 11.1676, 0.37807
17, 0, 239, 11.9308, 0.412515
18, 0, 238, 12.9308, 0.427744
19, 0, 237, 13.694, 0.456078
20, 0, 236, 14.4572, 0.475154
21, 0, 235, 15.2204, 0.490434
22, 0, 234, 16.2204, 0.515371
23, 0, 233, 17.2204, 0.537964
24, 0, 232, 18.2204, 0.567591
25, 0, 231, 18.9836, 0.602497
26, 0, 230, 18.7514, 0.627184
27, 0, 229, 19.5146, 0.645258
28, 0, 229, 19.0995, 0.661379
29, 0, 229, 18.6845, 0.676859
30, 0, 229, 18.2695, 0.69872
31, 0, 229, 17.8959, 0.71448
32, 0, 228, 18.6591, 0.731403
33, 0, 227, 19.4223, 0.746892
34, 0, 226, 20.1855, 0.762121
35, 0, 225, 20.9487, 0.790114
36, 0, 224, 21.7119, 0.805844
37, 0, 223, 22.4751, 0.821634
38, 0, 222, 22.2429, 0.844839
39, 0, 221, 23.0061, 0.860649
40, 0, 220, 23.7693, 0.891537
41, 0, 219, 24.5325, 0.908019
42, 0, 218, 25.2957, 0.923428
43, 0, 218, 24.9222, 0.939739
44, 0, 217, 25.9222, 0.962523
45, 0, 217, 25.5071, 0.979996
46, 0, 217, 25.1336, 1.0186
47, 0, 216, 26.4818, 1.03682
48, 0, 215, 26.2496, 1.05477
49, 0, 214, 27.0128, 1.0839
50, 0, 213, 27.776, 1.09965
51, 0, 213, 27.606, 1.12006
52, 0, 213, 27.4361, 1.13681
53, 0, 213, 27.2662, 1.1705
54, 0, 213, 27.1133, 1.18745
55, 0, 213, 26.6283, 1.21255
56, 0, 212, 26.3961, 1.22944
57, 0, 212, 26.0226, 1.26931
58, 0, 212, 25.649, 1.28851
59, 0, 212, 25.5559, 1.30455
60, 0, 212, 25.4628, 1.32058
61, 0, 212, 25.3697, 1.34007
62, 0, 212, 25.2859, 1.37482
63, 0, 212, 24.9124, 1.40136
64, 0, 211, 24.6802, 1.41783
65, 0, 210, 25.4434, 1.43448
66, 0, 209, 26.2066, 1.45387
67, 0, 208, 26.9698, 1.46963
68, 0, 207, 27.733, 1.49626
69, 0, 206, 28.733, 1.51249
70, 0, 206, 28.3179, 1.53408
71, 0, 205, 29.6661, 1.55971
72, 0, 204, 30.4293, 1.57741
73, 0, 203, 30.1971, 1.60785
74, 0, 202, 30.9603, 1.62436
75, 0, 201, 31.7235, 1.64653
76, 0, 201, 31.35, 1.66699
77, 0, 200, 32.1132, 1.68328
78, 0, 199, 31.881, 1.69912
79, 0, 198, 32.6442, 1.72126
80, 0, 197, 33.4074, 1.75293
81, 0, 196, 34.1706, 1.76946
82, 0, 195, 34.9338, 1.79553
83, 0, 194, 35.6969, 1.81314
84, 0, 193, 36.6969, 1.83567
85, 0, 192, 37.4601, 1.85205
86, 0, 191, 38.2233, 1.87356
87, 0, 190, 38.9865, 1.8946
88, 0, 189, 39.7497, 1.91069
89, 0, 188, 40.7497, 1.93927
90, 0, 187, 41.5129, 1.95596
91, 0, 186, 42.2761, 1.99252
92, 0, 185, 43.0393, 2.00953
93, 0, 185, 42.6243, 2.02663
94, 0, 185, 42.4544, 2.04515
95, 0, 185, 42.3014, 2.06205
96, 0, 185, 42.0969, 2.08571
97, 0, 185, 42.0554, 2.10388
98, 0, 185, 41.6819, 2.12157
99, 0, 184, 41.4497, 2.15803
100, 0, 183, 42.2129, 2.17949
101, 0, 182, 42.9761, 2.2115
102, 0, 181, 43.7393, 2.23073
103, 0, 180, 44.7393, 2.24791
104, 0, 179, 45.7393, 2.26813
105, 0, 178, 46.5025, 2.29441
106, 0, 177, 47.2657, 2.31969
107, 0, 176, 48.6138, 2.33719
108, 0, 175, 49.377, 2.35435
109, 0, 174, 50.1402, 2.37573
110, 0, 173, 50.9034, 2.39263
111, 0, 172, 51.6666, 2.41387
112, 0, 171, 52.4298, 2.43067
113, 0, 170, 53.193, 2.44797
114, 0, 169, 54.5412, 2.47644
115, 0, 169, 54.1676, 2.49383
116, 0, 168, 54.9308, 2.51272
117, 0, 167, 55.9308, 2.53038
118, 0, 167, 55.5573, 2.54866
119, 0, 166, 56.3205, 2.5653
120, 0, 165, 57.0837, 2.58352
121, 0, 164, 57.8469, 2.60834
122, 0, 163, 58.6101, 2.62634
123, 0, 162, 59.3733, 2.6432
124, 0, 161, 60.3733, 2.66002
125, 0, 160, 61.1365, 2.67881
126, 0, 159, 60.9043, 2.69671
127, 0, 158, 61.6675, 2.71855
128, 0, 157, 62.6675, 2.73691
129, 0, 156, 63.4307, 2.75466
130, 0, 155, 64.4307, 2.77183
131, 0, 155, 64.0571, 2.79029
132, 0, 154, 64.8203, 2.80714
133, 0, 153, 65.8203, 2.82898
134, 0, 152, 66.5835, 2.85326
135, 0, 151, 67.3467, 2.9005
136, 0, 150, 68.1099, 2.91806
137, 0, 150, 67.6949, 2.95063
138, 0, 150, 67.3214, 2.98735
139, 0, 149, 68.6695, 3.02223
140, 0, 149, 68.628, 3.04563
141, 0, 149, 68.2545, 3.06333
142, 0, 148, 69.0177, 3.08037
143, 0, 147, 69.7809, 3.09748
144, 0, 146, 70.5441, 3.11751
145, 0, 145, 71.5441, 3.15015
146, 0, 144, 72.3073, 3.16771
147, 0, 143, 73.0705, 3.18547
148, 0, 143, 73.0116, 3.21134
149, 0, 143, 72.9527, 3.23016
150, 0, 143, 72.8938, 3.25082
151, 0, 143, 72.8408, 3.26846
152, 0, 143, 72.6878, 3.28663
153, 0, 143, 72.5349, 3.30723
154, 0, 143, 72.1614, 3.34094
155, 0, 142, 72.9246, 3.37162
156, 0, 141, 73.6878, 3.39429
157, 0, 140, 74.451, 3.41193
158, 0, 139, 75.451, 3.42946
159, 0, 139, 75.0774, 3.45202
160, 0, 139, 74.5925, 3.4699
161, 0, 139, 74.2189, 3.52077
162, 0, 138, 75.5671, 3.55662
163, 0, 137, 76.3303, 3.59734
164, 0, 137, 75.9568, 3.64508
165, 0, 137, 75.4718, 3.67487
166, 0, 136, 76.82, 3.69918
167, 0, 136, 76.667, 3.72024
168, 0, 136, 76.6264, 3.75911
169, 0, 136, 76.5857, 3.783
170, 0, 136, 76.5451, 3.80288
171, 0, 136, 76.5085, 3.82057
172, 0, 136, 76.3556, 3.83854
173, 0, 136, 75.8706, 3.8567
174, 0, 136, 75.7601, 3.88843
175, 0, 136, 75.2752, 3.90782
176, 0, 136, 74.9016, 3.92571
177, 0, 135, 75.9016, 3.94637
178, 0, 134, 76.6648, 3.9639
179, 0, 133, 77.428, 3.98137
180, 0, 133, 77.2235, 4.01141
181, 0, 133, 76.85, 4.02958
182, 0, 133, 76.697, 4.05131
183, 0, 133, 76.6132, 4.07572
184, 0, 133, 76.4433, 4.09687
185, 0, 133, 76.3502, 4.13944
186, 0, 133, 76.2664, 4.17053
187, 0, 133, 76.1826, 4.19737
188, 0, 133, 76.1528, 4.22776
189, 0, 133, 76.1231, 4.24548
190, 0, 133, 76.0934, 4.26292
191, 0, 133, 76.0666, 4.2805
192, 0, 133, 75.9828, 4.30084
193, 0, 133, 75.6092, 4.32061
194, 0, 132, 76.6092, 4.33919
195, 0, 132, 76.2357, 4.36521
196, 0, 132, 75.7508, 4.40372
197, 0, 132, 75.3772, 4.42996
198, 0, 131, 76.3772, 4.44822
199, 0, 131, 76.0037, 4.46579
200, 0, 130, 76.3565, 4.48743
201, 0, 130, 75.8715, 4.51178
202, 0, 130, 75.667, 4.5434
203, 0, 130, 75.5996, 4.56418
204, 0, 129, 77.3043, 4.58252
205, 0, 128, 78.3043, 4.60002
206, 0, 127, 79.0675, 4.62055
207, 0, 126, 79.8307, 4.63811
208, 0, 126, 79.4572, 4.67019
209, 0, 126, 79.4345, 4.68824
210, 0, 126, 79.4117, 4.71186
211, 0, 126, 79.389, 4.73846
212, 0, 126, 79.3686, 4.77017
213, 0, 126, 79.3245, 4.80352
214, 0, 126, 78.7464, 4.8364
215, 0, 125, 79.5096, 4.85419
216, 0, 124, 80.2728, 4.87185
217, 0, 123, 81.2728, 4.89696
218, 0, 122, 82.036, 4.92031
219, 0, 122, 81.6625, 4.94912
220, 0, 122, 81.2889, 4.97712
221, 0, 122, 80.9154, 4.99637
222, 0, 121, 81.9154, 5.02627
223, 0, 121, 81.5419, 5.0465
224, 0, 121, 81.1683, 5.06478
225, 0, 121, 80.9638, 5.08299
226, 0, 121, 80.8109, 5.10163
227, 0, 121, 80.4373, 5.11949
228, 0, 121, 80.0638, 5.13915
229, 0, 120, 80.827, 5.15681
230, 0, 120, 80.4535, 5.17755
231, 0, 120, 80.0384, 5.19534
