Seed is: 90
Number of samples is: 1000
Simulation name is: NoTvSim.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 256, 0, 7e-05
1, 0, 255, 1, 0.016321
2, 0, 254, 1.7632, 0.035959
3, 0, 253, 1.531, 0.054474
4, 0, 252, 1.29881, 0.070905
5, 0, 251, 2.06201, 0.085864
6, 0, 250, 2.82521, 0.100291
7, 0, 249, 3.82521, 0.121972
8, 0, 248, 4.5884, 0.136801
9, 0, 247, 5.3516, 0.151839
10, 0, 246, 6.1148, 0.168561
11, 0, 245, 5.8826, 0.203888
12, 0, 244, 6.6458, 0.219538
13, 0, 243, 7.6458, 0.247271
14, 0, 242, 8.99396, 0.271066
15, 0, 241, 9.75716, 0.287888
16, 0, 240, 10.5204, 0.303067
17, 0, 239, 11.5204, 0.318116
18, 0, 238, 11.2882, 0.342352
19, 0, 237, 12.0514, 0.357892
20, 0, 236, 13.0514, 0.377279
21, 0, 235, 13.8146, 0.407105
22, 0, 234, 14.5778, 0.433836
23, 0, 233, 15.341, 0.449496
24, 0, 232, 16.341, 0.464425
25, 0, 231, 17.1041, 0.482148
26, 0, 230, 17.8673, 0.505242
27, 0, 229, 18.6305, 0.521183
28, 0, 228, 19.6305, 0.537864
29, 0, 227, 20.3937, 0.559556
30, 0, 226, 21.1569, 0.574805
31, 0, 225, 22.1569, 0.607016
32, 0, 224, 21.9247, 0.638987
33, 0, 224, 21.5097, 0.655198
34, 0, 224, 21.1362, 0.670848
35, 0, 223, 21.8994, 0.68774
36, 0, 222, 22.6626, 0.714801
37, 0, 221, 23.6626, 0.730541
38, 0, 220, 24.4258, 0.746291
39, 0, 219, 25.189, 0.777811
40, 0, 218, 25.9522, 0.793341
41, 0, 217, 26.7154, 0.818519
42, 0, 217, 26.3418, 0.837204
43, 0, 217, 25.9268, 0.863054
44, 0, 217, 25.8853, 0.878864
45, 0, 217, 25.7154, 0.900876
46, 0, 217, 25.5624, 0.917257
47, 0, 217, 25.1889, 0.936353
48, 0, 216, 25.9521, 0.952103
49, 0, 215, 26.7153, 0.967693
50, 0, 214, 27.7153, 0.990026
51, 0, 213, 28.4785, 1.00626
52, 0, 212, 29.2417, 1.0219
53, 0, 211, 29.0095, 1.03879
54, 0, 210, 29.7727, 1.05845
55, 0, 209, 30.5359, 1.07453
56, 0, 208, 31.2991, 1.09276
57, 0, 207, 32.0623, 1.11034
58, 0, 206, 32.8255, 1.13232
59, 0, 205, 33.8255, 1.15129
60, 0, 204, 34.5887, 1.1676
61, 0, 203, 35.3519, 1.19175
62, 0, 202, 36.3519, 1.20773
63, 0, 201, 37.3519, 1.23976
64, 0, 200, 38.3519, 1.26242
65, 0, 199, 39.1151, 1.27916
66, 0, 198, 39.8783, 1.30149
67, 0, 197, 40.8783, 1.31745
68, 0, 196, 41.6415, 1.33447
69, 0, 195, 42.4047, 1.3567
70, 0, 194, 43.1679, 1.37292
71, 0, 193, 43.9311, 1.38895
72, 0, 193, 43.516, 1.41307
73, 0, 193, 43.101, 1.43141
74, 0, 193, 42.6859, 1.45023
75, 0, 193, 42.3124, 1.46674
76, 0, 192, 43.0756, 1.48825
77, 0, 191, 43.8388, 1.50715
78, 0, 190, 44.602, 1.52333
79, 0, 189, 45.3652, 1.53964
80, 0, 188, 46.1284, 1.5624
81, 0, 187, 45.8962, 1.58028
82, 0, 186, 46.6594, 1.60047
83, 0, 185, 47.4226, 1.61682
84, 0, 184, 48.1858, 1.65
85, 0, 184, 47.7008, 1.66747
86, 0, 183, 48.7008, 1.6897
87, 0, 183, 48.2858, 1.72403
88, 0, 183, 47.9123, 1.7412
89, 0, 182, 49.2604, 1.75835
90, 0, 181, 50.0236, 1.77458
91, 0, 180, 50.7868, 1.79128
92, 0, 179, 51.55, 1.81088
93, 0, 178, 52.3132, 1.83818
94, 0, 178, 51.9397, 1.85491
95, 0, 177, 52.7029, 1.87187
96, 0, 176, 52.4707, 1.89278
97, 0, 175, 53.4707, 1.90984
98, 0, 175, 53.0556, 1.92771
99, 0, 175, 52.6821, 1.94469
100, 0, 175, 52.3086, 1.96983
101, 0, 174, 53.6567, 2.00098
102, 0, 173, 54.4199, 2.01754
103, 0, 172, 54.1877, 2.03423
104, 0, 171, 54.9509, 2.05907
105, 0, 170, 55.9509, 2.07588
106, 0, 170, 55.5774, 2.09338
107, 0, 169, 56.3406, 2.11174
108, 0, 168, 57.1038, 2.13579
109, 0, 167, 56.8716, 2.15434
110, 0, 167, 56.4566, 2.18558
111, 0, 166, 57.8047, 2.21113
112, 0, 165, 57.5725, 2.22785
113, 0, 164, 58.3357, 2.26299
114, 0, 164, 57.8508, 2.2808
115, 0, 163, 58.614, 2.31344
116, 0, 163, 58.444, 2.3473
117, 0, 163, 58.2741, 2.36466
118, 0, 163, 58.1042, 2.38261
119, 0, 163, 57.9513, 2.40849
120, 0, 163, 57.5777, 2.42962
121, 0, 162, 58.3409, 2.46792
122, 0, 161, 58.1087, 2.50356
123, 0, 160, 59.1087, 2.52095
124, 0, 159, 58.8765, 2.53801
125, 0, 158, 59.6397, 2.55556
126, 0, 157, 60.4029, 2.57715
127, 0, 156, 61.1661, 2.60106
128, 0, 155, 62.1661, 2.62753
129, 0, 154, 61.9339, 2.64612
130, 0, 153, 62.6971, 2.67542
131, 0, 152, 63.4603, 2.71468
132, 0, 151, 64.2235, 2.732
133, 0, 150, 65.2235, 2.77169
134, 0, 149, 64.9913, 2.79546
135, 0, 148, 65.9913, 2.82952
136, 0, 148, 65.6178, 2.84782
137, 0, 147, 66.381, 2.88443
138, 0, 146, 67.1442, 2.9023
139, 0, 145, 67.9074, 2.92105
140, 0, 144, 68.6706, 2.94925
141, 0, 144, 68.5775, 2.97714
142, 0, 144, 68.4844, 2.9989
143, 0, 144, 68.3913, 3.01663
