Seed is: 93
Number of samples is: 1000
Simulation name is: NoTvSim.sim
TimeStep, Distraction Rate, Missed States, Model Accuracy, Time (ms)
0, 0, 256, 0, 4.1e-05
1, 0, 255, 1, 0.01538
2, 0, 254, 1.7632, 0.042922
3, 0, 253, 2.52639, 0.077478
4, 0, 252, 3.28959, 0.092517
5, 0, 251, 4.28959, 0.114008
6, 0, 251, 3.87455, 0.156719
7, 0, 250, 4.63775, 0.189912
8, 0, 249, 5.40095, 0.208968
9, 0, 248, 6.16415, 0.264093
10, 0, 247, 7.16415, 0.279022
11, 0, 246, 6.93195, 0.294
12, 0, 245, 7.69515, 0.326302
13, 0, 244, 8.69515, 0.37768
14, 0, 243, 9.45835, 0.401515
15, 0, 242, 10.2215, 0.426142
16, 0, 241, 10.9847, 0.449306
17, 0, 240, 11.9847, 0.478472
18, 0, 239, 12.7479, 0.493591
19, 0, 238, 13.5111, 0.518217
20, 0, 237, 14.2743, 0.533617
21, 0, 236, 15.2743, 0.548675
22, 0, 235, 16.0375, 0.568844
23, 0, 234, 16.8007, 0.583953
24, 0, 233, 17.8007, 0.632906
25, 0, 232, 18.5639, 0.648556
26, 0, 231, 19.3271, 0.666831
27, 0, 230, 20.0903, 0.686238
28, 0, 229, 20.8535, 0.701647
29, 0, 228, 21.6167, 0.717607
30, 0, 227, 22.6167, 0.733137
31, 0, 227, 22.2017, 0.775918
32, 0, 227, 21.8281, 0.810324
33, 0, 226, 22.5913, 0.831204
34, 0, 225, 23.3545, 0.850821
35, 0, 224, 24.1177, 0.899995
36, 0, 223, 24.8809, 0.915685
37, 0, 222, 25.6441, 0.954258
38, 0, 221, 26.4073, 0.978204
39, 0, 220, 27.1705, 0.993733
40, 0, 219, 28.5187, 1.01259
41, 0, 218, 29.2819, 1.02833
42, 0, 217, 30.2819, 1.05751
43, 0, 217, 29.8668, 1.08542
44, 0, 216, 30.63, 1.1012
45, 0, 215, 31.3932, 1.12044
46, 0, 214, 32.1564, 1.13645
47, 0, 213, 32.9196, 1.16925
48, 0, 212, 33.6828, 1.1852
49, 0, 211, 34.446, 1.20126
50, 0, 210, 35.2092, 1.2188
51, 0, 209, 35.9724, 1.24278
52, 0, 208, 36.9724, 1.25895
53, 0, 207, 37.9724, 1.2904
54, 0, 206, 38.9724, 1.31516
55, 0, 205, 39.7356, 1.33304
56, 0, 204, 39.5034, 1.3525
57, 0, 203, 40.2666, 1.36871
58, 0, 203, 39.8516, 1.38591
59, 0, 203, 39.4365, 1.41058
60, 0, 203, 39.063, 1.42942
61, 0, 202, 39.8262, 1.45208
62, 0, 201, 40.5894, 1.46967
63, 0, 200, 41.3526, 1.48674
64, 0, 199, 42.1158, 1.50921
65, 0, 198, 42.879, 1.53823
66, 0, 197, 43.6422, 1.5546
67, 0, 197, 43.2687, 1.59618
68, 0, 196, 44.2687, 1.61761
69, 0, 196, 43.8951, 1.63484
70, 0, 195, 45.2433, 1.66463
71, 0, 194, 46.0065, 1.68566
72, 0, 194, 45.5215, 1.70271
73, 0, 193, 46.2847, 1.71882
74, 0, 192, 47.0479, 1.7517
75, 0, 191, 47.8111, 1.77706
76, 0, 190, 48.5743, 1.79942
77, 0, 190, 48.1593, 1.85179
78, 0, 190, 47.9893, 1.87454
79, 0, 190, 47.8194, 1.89129
80, 0, 190, 47.6495, 1.9447
81, 0, 190, 47.5564, 1.96503
82, 0, 190, 47.4035, 1.98517
83, 0, 190, 47.0299, 2.01176
84, 0, 190, 46.9368, 2.03547
85, 0, 190, 46.8437, 2.06901
86, 0, 190, 46.7599, 2.09284
87, 0, 190, 46.3864, 2.11363
88, 0, 189, 47.1496, 2.14539
89, 0, 188, 47.9128, 2.16277
90, 0, 187, 48.676, 2.17959
91, 0, 186, 48.4438, 2.1962
92, 0, 185, 49.207, 2.21466
93, 0, 185, 48.8334, 2.23597
94, 0, 184, 49.5966, 2.2732
95, 0, 183, 49.9494, 2.2911
96, 0, 183, 49.4644, 2.31078
97, 0, 182, 50.2276, 2.3501
98, 0, 181, 50.9908, 2.39884
99, 0, 180, 51.754, 2.4156
100, 0, 179, 52.5172, 2.44595
101, 0, 178, 53.2804, 2.49134
102, 0, 177, 54.0436, 2.51221
103, 0, 176, 54.8068, 2.52867
104, 0, 175, 55.57, 2.55235
105, 0, 174, 56.3332, 2.57173
106, 0, 173, 57.0964, 2.61076
107, 0, 173, 56.7229, 2.63807
108, 0, 172, 57.4861, 2.6567
109, 0, 171, 58.2493, 2.68029
110, 0, 170, 59.2493, 2.69741
111, 0, 169, 60.0125, 2.71671
112, 0, 168, 60.7757, 2.75258
113, 0, 167, 61.7757, 2.76955
114, 0, 166, 62.5389, 2.79505
115, 0, 165, 63.3021, 2.82137
116, 0, 165, 62.9285, 2.83935
117, 0, 165, 62.555, 2.85665
118, 0, 164, 63.555, 2.88274
119, 0, 164, 63.14, 2.92716
120, 0, 163, 63.9032, 2.94481
121, 0, 162, 64.6664, 2.96537
122, 0, 162, 64.2928, 2.98634
123, 0, 162, 63.8778, 3.00782
124, 0, 162, 63.5042, 3.02737
125, 0, 162, 63.1307, 3.04464
126, 0, 161, 64.1307, 3.07912
127, 0, 161, 63.9778, 3.09574
128, 0, 161, 63.8248, 3.11258
129, 0, 161, 63.4098, 3.13084
130, 0, 161, 63.0363, 3.18768
131, 0, 161, 62.6212, 3.20526
132, 0, 161, 62.2477, 3.22695
133, 0, 161, 61.8742, 3.24389
134, 0, 161, 61.5006, 3.26201
135, 0, 161, 61.3307, 3.29536
136, 0, 160, 61.5721, 3.33891
137, 0, 160, 61.3675, 3.35793
138, 0, 160, 60.994, 3.40377
139, 0, 159, 61.994, 3.42135
140, 0, 159, 61.6204, 3.45263
141, 0, 159, 61.2469, 3.47324
142, 0, 158, 62.0101, 3.49585
143, 0, 157, 62.7733, 3.5189
144, 0, 156, 63.5365, 3.53594
145, 0, 156, 63.332, 3.61601
146, 0, 156, 62.9584, 3.65197
147, 0, 155, 63.7216, 3.69945
148, 0, 155, 63.5687, 3.71667
149, 0, 154, 63.9215, 3.74895
150, 0, 154, 63.4365, 3.8047
151, 0, 154, 63.063, 3.82227
152, 0, 154, 62.8584, 3.87386
153, 0, 154, 62.4434, 3.8956
154, 0, 154, 62.0699, 3.94715
155, 0, 154, 61.6963, 3.9644
156, 0, 154, 61.3228, 4.01049
157, 0, 154, 60.8378, 4.06222
158, 0, 153, 61.601, 4.10843
159, 0, 152, 62.3642, 4.1611
160, 0, 151, 62.717, 4.20184
161, 0, 150, 63.717, 4.2269
162, 0, 150, 63.232, 4.25566
163, 0, 149, 63.9952, 4.28915
164, 0, 148, 64.7584, 4.30805
165, 0, 147, 65.7584, 4.33772
166, 0, 147, 65.3849, 4.36615
167, 0, 147, 65.0114, 4.41669
168, 0, 147, 64.6378, 4.43407
169, 0, 147, 64.2643, 4.45145
170, 0, 146, 64.6171, 4.46907
171, 0, 146, 64.1321, 4.49716
172, 0, 146, 63.7586, 4.51461
173, 0, 146, 63.3435, 4.55197
174, 0, 146, 62.97, 4.56987
175, 0, 146, 62.8001, 4.59675
176, 0, 146, 62.6471, 4.615
177, 0, 145, 62.9999, 4.63231
178, 0, 145, 62.5149, 4.65002
179, 0, 145, 62.1414, 4.68226
180, 0, 145, 62.0825, 4.69997
181, 0, 145, 62.0236, 4.75109
182, 0, 145, 61.9647, 4.78151
183, 0, 145, 61.9117, 4.81194
184, 0, 145, 61.7072, 4.89021
185, 0, 144, 62.4704, 4.91095
186, 0, 143, 62.2382, 4.94689
187, 0, 142, 62.006, 4.97931
188, 0, 141, 62.7692, 5.01964
189, 0, 140, 62.537, 5.05395
190, 0, 139, 62.3048, 5.09421
191, 0, 138, 63.068, 5.1581
192, 0, 138, 62.6945, 5.17598
193, 0, 138, 62.3209, 5.20139
194, 0, 137, 63.6691, 5.21941
195, 0, 136, 64.4323, 5.2736
196, 0, 136, 63.9473, 5.29666
197, 0, 135, 64.9473, 5.32095
198, 0, 134, 65.7105, 5.34508
199, 0, 133, 66.7105, 5.36652
200, 0, 132, 67.4737, 5.39037
201, 0, 131, 68.2369, 5.40804
202, 0, 130, 69.0001, 5.44441
203, 0, 129, 70.0001, 5.48453
204, 0, 129, 69.9586, 5.50214
205, 0, 128, 71.3068, 5.52685
206, 0, 127, 72.3068, 5.54477
207, 0, 126, 73.07, 5.56271
208, 0, 126, 72.6964, 5.60291
209, 0, 125, 74.0446, 5.63431
210, 0, 124, 74.3974, 5.65772
211, 0, 124, 74.7124, 5.67911
212, 0, 124, 74.3389, 5.69741
213, 0, 123, 75.1021, 5.71593
214, 0, 122, 75.8653, 5.73329
215, 0, 121, 76.6285, 5.76989
216, 0, 120, 77.6285, 5.78822
217, 0, 119, 77.3963, 5.83023
218, 0, 118, 78.7444, 5.87107
219, 0, 117, 78.5122, 5.89038
220, 0, 116, 78.28, 5.92298
221, 0, 116, 77.9065, 5.94155
222, 0, 116, 77.8659, 5.96815
223, 0, 116, 77.8252, 5.99344
224, 0, 116, 77.7887, 6.04392
225, 0, 116, 77.6357, 6.08742
226, 0, 116, 77.2207, 6.12318
227, 0, 116, 77.0508, 6.14515
228, 0, 116, 76.8978, 6.17289
229, 0, 116, 76.7449, 6.20888
230, 0, 116, 76.7043, 6.24922
231, 0, 116, 76.6745, 6.29433
232, 0, 116, 76.6448, 6.31584
233, 0, 116, 76.615, 6.35448
234, 0, 116, 76.5882, 6.39296
235, 0, 116, 76.4353, 6.42674
236, 0, 116, 76.2824, 6.44707
237, 0, 116, 75.7974, 6.48225
238, 0, 116, 75.4239, 6.50111
239, 0, 115, 76.772, 6.53598
240, 0, 114, 77.772, 6.56968
241, 0, 114, 77.357, 6.59982
242, 0, 113, 77.1248, 6.65796
243, 0, 112, 77.888, 6.69789
244, 0, 112, 77.5145, 6.71651
245, 0, 112, 77.1409, 6.77935
246, 0, 112, 76.7674, 6.81328
247, 0, 112, 76.2824, 6.8396
248, 0, 111, 77.2824, 6.89168
249, 0, 111, 76.8674, 6.90956
250, 0, 111, 76.4939, 6.93064
251, 0, 111, 76.2893, 6.97487
252, 0, 111, 75.9158, 7.01267
253, 0, 111, 75.5008, 7.0353
254, 0, 111, 75.1272, 7.08726
255, 0, 111, 74.7122, 7.1054
256, 0, 111, 74.3387, 7.13791
257, 0, 111, 73.9651, 7.16249
258, 0, 111, 73.4802, 7.18706
259, 0, 110, 74.8283, 7.20529
260, 0, 109, 75.5915, 7.22317
261, 0, 109, 75.1066, 7.2503
262, 0, 109, 74.733, 7.27041
263, 0, 109, 74.3595, 7.28903
264, 0, 108, 75.1227, 7.32127
265, 0, 108, 75.1, 7.36112
266, 0, 108, 75.0772, 7.39349
267, 0, 108, 75.0545, 7.43735
268, 0, 108, 75.0341, 7.45753
269, 0, 108, 74.9236, 7.49955
270, 0, 108, 74.3455, 7.51864
271, 0, 107, 74.5352, 7.53764
272, 0, 107, 74.4247, 7.5566
273, 0, 107, 74.3316, 7.57407
274, 0, 107, 74.1617, 7.62388
275, 0, 107, 74.0512, 7.64659
276, 0, 107, 73.6777, 7.70147
277, 0, 106, 74.0304, 7.7203
278, 0, 106, 73.5455, 7.76693
279, 0, 106, 73.1719, 7.79387
280, 0, 106, 73.019, 7.81879
281, 0, 106, 72.604, 7.84907
282, 0, 106, 72.2304, 7.87092
283, 0, 106, 71.8569, 7.88935
284, 0, 106, 71.4834, 7.92939
285, 0, 105, 71.8361, 7.97058
286, 0, 105, 72.1512, 7.99513
287, 0, 105, 71.9466, 8.01672
288, 0, 105, 71.5316, 8.05509
289, 0, 105, 71.3787, 8.07712
290, 0, 105, 70.8006, 8.10273
291, 0, 105, 70.4271, 8.12133
292, 0, 105, 70.3433, 8.15773
293, 0, 105, 70.2595, 8.20396
294, 0, 105, 70.2415, 8.25031
295, 0, 105, 70.2236, 8.28088
296, 0, 105, 70.2057, 8.29884
297, 0, 105, 70.1896, 8.32757
298, 0, 105, 70.1366, 8.34589
299, 0, 105, 70.1221, 8.39693
300, 0, 105, 70.1076, 8.44331
301, 0, 105, 70.0931, 8.46174
302, 0, 105, 70.08, 8.48003
303, 0, 105, 69.9962, 8.53755
304, 0, 105, 69.6227, 8.57539
305, 0, 105, 69.5553, 8.6167
306, 0, 105, 69.4622, 8.66208
307, 0, 105, 69.3949, 8.6831
308, 0, 105, 69.242, 8.70839
309, 0, 105, 68.8684, 8.73093
310, 0, 105, 68.7155, 8.76908
311, 0, 105, 68.5456, 8.79263
312, 0, 105, 68.3926, 8.812
313, 0, 105, 68.2227, 8.84134
314, 0, 105, 68.1389, 8.86913
315, 0, 105, 67.969, 8.88874
316, 0, 105, 67.8161, 8.91791
317, 0, 105, 67.7631, 8.94881
318, 0, 105, 67.6101, 8.98484
319, 0, 105, 67.4402, 9.03305
320, 0, 105, 67.2873, 9.05154
321, 0, 105, 67.1768, 9.08294
322, 0, 105, 67.0238, 9.1035
323, 0, 105, 66.9307, 9.13625
324, 0, 105, 66.8469, 9.1729
325, 0, 105, 66.7631, 9.19598
326, 0, 105, 66.6102, 9.22389
327, 0, 104, 66.963, 9.24335
